date,time,dt0,enddate,endtime,angle,width,speed,speedsigma,min_speed,max_speed,type,quality
2014/02/11,14:00:05.651,3,2014/02/11,17:00:05.427,287,124,355,99,178,589,CME,1
2014/02/11,14:36:05.427,1,2014/02/11,18:00:05.786,254,22,168,52,120,256,CME,1
2014/02/11,16:48:05.436,1,2014/02/11,17:36:05.691,313,12,361,130,199,584,CME,1
2014/02/11,20:12:05.694,6,2014/02/12,00:48:05.454,295,292,512,261,177,1302,CME,1
2014/02/11,21:04:26.408,3,2014/02/12,00:48:05.454,117,40,852,342,351,1551,CME,1
2014/02/11,21:36:05.586,2,2014/02/12,00:48:05.454,200,30,478,263,100,1085,CME,1
2014/02/12,05:48:05.947,1,2014/02/12,07:12:05.589,219,60,287,32,236,369,CME,1
2014/02/12,06:12:05.431,2,2014/02/12,09:12:10.406,2,98,315,36,252,395,CME,1
2014/02/12,08:00:06.856,2,2014/02/12,10:36:05.449,234,38,440,74,310,600,CME,1
2014/02/12,09:24:05.867,4,2014/02/12,13:25:51.332,137,44,174,17,135,208,CME,1
2014/02/12,10:24:05.457,3,2014/02/12,14:48:05.867,309,52,372,112,125,434,CME,1
2014/02/12,12:36:06.866,7,2014/02/12,16:24:05.809,316,126,484,85,244,626,CME,1
2014/02/12,13:25:51.332,1,2014/02/12,13:48:05.416,241,20,398,94,339,639,CME,1
2014/02/12,16:12:05.417,1,2014/02/12,20:00:05.867,226,46,294,117,226,600,CME,1
2014/02/12,17:24:05.467,1,2014/02/12,19:48:05.467,301,28,336,17,303,374,CME,1
2014/02/12,17:48:05.551,1,2014/02/12,20:12:06.851,226,10,376,55,312,459,CME,1
2014/02/12,20:24:05.542,1,2014/02/12,22:24:06.260,263,12,292,145,253,625,CME,1
2014/02/12,22:24:06.260,1,2014/02/13,02:00:06.812,197,8,1008,399,637,1736,CME,1
2014/02/12,23:12:10.727,2,2014/02/13,00:48:05.461,277,32,624,244,264,1201,CME,1
2014/02/12,23:12:10.727,3,2014/02/13,00:48:05.461,228,38,735,397,479,1954,CME,1
2014/02/12,23:36:05.411,6,2014/02/13,04:12:05.420,67,56,258,107,99,472,CME,1
2014/02/12,23:36:05.411,1,2014/02/13,00:48:05.461,333,12,508,117,339,718,CME,1
2014/02/13,02:24:05.395,3,2014/02/13,05:36:05.862,45,12,568,520,180,1562,CME,1
2014/02/13,03:24:05.453,3,2014/02/13,07:36:05.580,348,26,245,66,138,342,CME,1
2014/02/13,15:24:05.557,1,2014/02/13,18:24:05.532,38,10,277,14,262,294,CME,1
2014/02/13,16:36:05.506,2,2014/02/13,19:12:05.899,208,34,447,105,328,692,CME,1
2014/02/14,04:28:17.115,1,2014/02/14,06:12:11.244,73,12,976,419,524,1890,CME,1
2014/02/14,08:48:26.937,4,2014/02/14,12:48:05.471,288,330,625,331,109,1604,CME,1
2014/02/14,09:36:05.403,1,2014/02/14,15:12:08.772,106,18,208,199,126,638,CME,1
2014/02/14,11:00:05.948,2,2014/02/14,14:24:05.405,231,24,363,62,260,466,CME,1
2014/02/14,12:36:05.579,4,2014/02/14,13:25:52.445,34,30,234,58,202,367,CME,1
2014/02/14,17:36:05.473,2,2014/02/14,21:12:09.124,272,102,268,65,184,440,CME,1
2014/02/14,18:00:05.656,0,2014/02/14,21:12:09.124,93,16,269,83,233,422,CME,1
2014/02/15,02:36:05.601,1,2014/02/15,04:48:05.410,301,44,324,90,224,538,CME,1
2014/02/15,02:36:05.601,1,2014/02/15,04:48:05.410,234,22,440,85,355,637,CME,1
2014/02/15,09:48:35.803,1,2014/02/15,12:00:05.414,171,16,434,80,309,530,CME,1
2014/02/15,10:56:22.554,2,2014/02/15,14:48:05.394,38,22,278,59,207,375,CME,1
2014/02/15,14:36:06.402,2,2014/02/15,18:12:07.654,186,30,385,56,304,512,CME,1
2014/02/15,20:48:05.746,4,2014/02/16,01:25:49.555,185,44,234,67,153,408,CME,1
2014/02/15,23:12:10.347,1,2014/02/16,01:25:49.555,298,42,238,53,160,359,CME,1
2014/02/15,23:24:05.438,1,2014/02/16,02:48:05.398,309,12,150,59,134,251,CME,1
2014/02/16,03:24:05.473,1,2014/02/16,06:24:05.449,293,56,259,45,200,381,CME,1
2014/02/16,06:00:06.666,3,2014/02/16,10:24:05.784,106,42,203,13,176,231,CME,1
2014/02/16,10:00:05.601,0,2014/02/16,12:48:05.485,289,20,529,27,512,600,CME,1
2014/02/16,13:25:52.159,2,2014/02/16,16:48:05.419,45,136,506,141,238,822,CME,1
2014/02/16,15:24:05.477,2,2014/02/16,18:00:05.870,288,22,303,18,284,339,CME,1
2014/02/16,23:24:06.346,2,2014/02/17,02:48:05.606,10,14,250,32,204,297,CME,1
2014/02/17,05:24:05.598,2,2014/02/17,08:48:05.958,272,82,336,86,212,534,CME,1
2014/02/17,07:48:05.699,1,2014/02/17,07:48:05.699,167,8,154,35,115,202,CME,1
2014/02/18,00:00:05.529,2,2014/02/18,03:48:05.472,293,28,328,87,212,487,CME,1
2014/02/18,01:36:21.863,2,2014/02/18,05:24:05.406,171,148,653,138,315,844,CME,1
2014/02/18,01:36:21.863,1,2014/02/18,05:12:05.515,181,16,496,361,385,1116,CME,1
2014/02/18,07:00:05.440,1,2014/02/18,10:48:05.583,170,22,368,51,303,459,CME,1
2014/02/18,09:24:05.441,2,2014/02/18,12:48:05.401,157,16,236,78,146,405,CME,1
2014/02/18,09:36:05.433,4,2014/02/18,17:48:05.394,132,18,196,84,128,351,CME,1
2014/02/18,15:24:06.693,0,2014/02/18,18:24:05.769,284,14,370,126,190,529,CME,1
2014/02/18,23:24:05.595,7,2014/02/19,07:24:05.464,41,84,381,106,191,602,CME,1
2014/02/19,00:00:05.471,1,2014/02/19,00:48:05.538,156,18,314,64,212,434,CME,1
2014/02/19,04:00:05.706,1,2014/02/19,07:24:05.464,260,54,573,80,405,694,CME,1
2014/02/19,04:24:05.489,2,2014/02/19,06:36:05.698,148,102,631,146,413,1008,CME,1
2014/02/19,05:48:06.631,3,2014/02/19,06:36:05.698,181,20,242,68,193,376,CME,1
2014/02/19,16:00:06.108,2,2014/02/19,18:36:05.601,205,116,463,129,235,781,CME,1
2014/02/19,20:48:05.909,2,2014/02/19,22:24:07.143,169,44,341,203,100,844,CME,1
2014/02/19,23:24:06.302,2,2014/02/20,05:24:05.753,176,38,260,119,117,459,CME,1
2014/02/20,03:12:09.944,2,2014/02/20,06:00:05.528,98,174,868,288,223,1201,CME,1
2014/02/20,03:24:05.536,2,2014/02/20,06:12:05.420,228,102,446,279,247,1157,CME,1
2014/02/20,08:12:05.737,3,2014/02/20,12:12:05.771,216,186,687,249,102,1096,CME,1
2014/02/20,09:12:09.596,3,2014/02/20,12:48:07.147,13,124,363,140,152,679,CME,1
2014/02/20,10:00:05.763,2,2014/02/20,12:48:07.147,265,48,233,76,105,357,CME,1
2014/02/20,21:28:06.288,0,2014/02/21,00:36:05.559,269,12,405,99,239,567,CME,1
2014/02/20,23:12:11.516,2,2014/02/21,02:00:06.263,283,28,390,170,122,844,CME,1
2014/02/20,23:12:11.516,3,2014/02/21,05:48:05.443,287,28,274,127,115,473,CME,1
2014/02/21,01:36:22.117,1,2014/02/21,05:48:05.443,122,22,440,24,422,494,CME,1
2014/02/21,09:48:05.478,2,2014/02/21,15:24:05.592,181,32,252,79,152,416,CME,1
2014/02/21,11:24:05.511,1,2014/02/21,13:25:51.627,250,6,335,116,208,529,CME,1
2014/02/21,11:48:05.595,2,2014/02/21,17:48:05.493,195,12,286,93,200,452,CME,1
2014/02/21,15:48:05.575,0,2014/02/21,16:12:05.559,274,10,243,12,236,264,CME,1
2014/02/21,16:00:05.467,4,2014/02/21,19:12:05.435,89,144,1115,270,548,1736,CME,1
2014/02/21,16:36:05.748,3,2014/02/21,20:00:05.401,224,62,504,322,150,1302,CME,1
2014/02/21,17:00:05.426,0,2014/02/21,19:00:06.751,295,32,484,65,367,600,CME,1
2014/02/21,17:00:05.426,1,2014/02/21,19:48:05.510,95,16,798,82,760,976,CME,1
2014/02/21,18:12:05.576,1,2014/02/21,22:36:05.494,108,10,578,70,459,624,CME,1
2014/02/21,18:36:05.559,1,2014/02/21,22:24:05.802,110,10,385,72,275,480,CME,1
2014/02/21,19:12:05.435,1,2014/02/21,21:24:05.943,160,26,332,37,252,385,CME,1
2014/02/22,12:24:05.523,3,2014/02/22,17:24:05.416,217,100,568,169,209,919,CME,1
2014/02/22,12:48:05.606,1,2014/02/22,15:36:05.590,289,28,529,216,185,982,CME,1
2014/02/22,14:48:05.524,1,2014/02/22,17:36:07.108,209,8,466,115,303,635,CME,1
2014/02/22,15:24:05.407,0,2014/02/22,17:48:05.500,212,6,308,34,286,369,CME,1
2014/02/22,15:48:06.183,1,2014/02/22,18:12:05.482,102,54,822,130,624,1041,CME,1
2014/02/22,21:36:05.442,2,2014/02/23,00:48:05.409,115,16,295,69,271,431,CME,1
2014/02/23,06:48:05.561,2,2014/02/23,09:12:10.461,251,92,492,184,220,918,CME,1
2014/02/23,06:48:05.561,2,2014/02/23,09:36:07.144,98,30,450,279,267,1302,CME,1
2014/02/23,08:00:06.711,1,2014/02/23,12:00:06.745,118,14,395,213,355,844,CME,1
2014/02/23,08:48:06.678,1,2014/02/23,12:48:06.748,48,6,137,38,104,195,CME,1
2014/02/23,10:36:05.503,1,2014/02/23,12:48:06.748,250,14,160,35,116,215,CME,1
2014/02/23,17:48:05.604,3,2014/02/23,22:00:05.430,7,48,142,21,108,189,CME,1
2014/02/23,18:00:05.496,2,2014/02/23,22:36:05.605,336,38,155,35,109,226,CME,1
2014/02/24,03:24:05.606,1,2014/02/24,06:36:05.474,104,18,480,47,400,548,CME,1
2014/02/24,11:36:05.467,2,2014/02/24,17:00:05.443,107,44,322,99,226,591,CME,1
2014/02/24,11:48:05.758,1,2014/02/24,16:48:05.751,105,36,595,85,499,762,CME,1
2014/02/24,23:36:05.533,1,2014/02/25,00:48:05.483,238,62,919,234,512,1201,CME,1
2014/02/24,23:36:05.533,4,2014/02/25,06:24:06.252,316,226,637,312,204,1489,CME,1
2014/02/25,01:25:50.258,1,2014/02/25,04:24:06.735,175,56,504,282,258,1201,CME,1
2014/02/25,03:24:05.577,1,2014/02/25,07:48:05.894,70,22,810,572,144,1958,CME,1
2014/02/25,03:48:05.560,1,2014/02/25,07:12:05.719,98,10,589,296,231,919,CME,1
2014/02/25,12:48:05.486,1,2014/02/25,15:48:05.563,221,24,296,26,281,363,CME,1
2014/02/25,17:00:05.713,0,2014/02/25,17:00:05.713,64,14,100,2,98,104,CME,1
2014/02/26,02:48:05.606,1,2014/02/26,05:12:06.207,113,20,373,100,328,568,CME,1
2014/02/26,05:24:05.699,3,2014/02/26,08:36:05.566,103,44,138,28,102,228,CME,1
2014/02/26,21:24:06.135,3,2014/02/26,22:00:07.498,336,10,109,4,101,112,CME,1
2014/02/26,21:24:06.135,1,2014/02/26,22:24:05.694,5,12,128,12,109,142,CME,1
2014/02/27,00:24:05.411,2,2014/02/27,00:36:05.603,350,10,135,10,117,142,CME,1
2014/02/27,03:24:06.687,1,2014/02/27,06:12:07.171,104,14,500,180,449,844,CME,1
2014/02/28,02:24:05.533,3,2014/02/28,05:48:05.792,303,16,548,271,252,1116,CME,1
2014/02/28,08:48:28.369,1,2014/02/28,12:36:05.710,184,10,278,42,228,336,CME,1
2014/02/28,22:00:05.447,1,2014/03/01,00:12:05.456,75,24,538,58,446,664,CME,1
2014/02/28,23:36:06.581,1,2014/03/01,00:48:05.431,316,10,318,228,238,726,CME,1
2014/03/01,03:24:05.523,1,2014/03/01,06:00:05.417,185,28,398,82,240,480,CME,1
2014/03/01,08:12:05.525,3,2014/03/01,12:36:05.542,351,32,143,18,109,181,CME,1
2014/03/01,10:36:05.525,2,2014/03/01,14:24:05.868,86,54,298,151,164,625,CME,1
2014/03/01,10:48:05.517,3,2014/03/01,17:00:05.560,95,24,188,64,110,341,CME,1
2014/03/01,20:36:05.411,1,2014/03/01,23:48:06.378,266,42,292,42,200,343,CME,1
2014/03/02,03:36:05.521,2,2014/03/02,08:36:06.314,200,34,343,25,312,403,CME,1
2014/03/02,03:36:05.521,0,2014/03/02,04:36:05.479,266,26,278,19,238,315,CME,1
2014/03/02,05:48:05.530,1,2014/03/02,08:36:06.314,211,8,335,78,191,359,CME,1
2014/03/02,08:48:05.406,1,2014/03/02,12:48:05.540,1,8,365,74,247,452,CME,1
2014/03/02,12:36:06.349,3,2014/03/02,18:00:06.925,322,18,333,88,271,549,CME,1
2014/03/02,16:24:05.591,0,2014/03/02,18:48:06.892,119,16,339,56,251,443,CME,1
2014/03/02,22:00:05.559,1,2014/03/03,03:24:05.435,20,6,263,33,205,284,CME,1
2014/03/04,00:48:07.349,2,2014/03/04,03:48:05.424,301,20,335,184,102,639,CME,1
2014/03/04,00:48:07.349,2,2014/03/04,04:00:05.516,307,16,165,37,116,223,CME,1
2014/03/04,05:36:05.450,1,2014/03/04,06:48:05.400,308,14,166,73,103,297,CME,1
2014/03/04,07:24:05.675,1,2014/03/04,09:24:05.940,288,18,496,90,429,679,CME,1
2014/03/04,11:24:05.609,1,2014/03/04,13:48:05.410,298,46,315,287,195,1201,CME,1
2014/03/04,18:48:05.803,3,2014/03/05,00:48:05.464,353,168,781,236,281,1249,CME,1
2014/03/04,19:12:01.796,1,2014/03/04,21:49:09.988,244,10,747,119,589,892,CME,1
2014/03/04,19:12:01.796,1,2014/03/05,00:48:05.464,59,48,694,142,382,979,CME,1
2014/03/04,19:36:05.580,7,2014/03/05,00:48:05.464,161,120,382,96,187,563,CME,1
2014/03/04,19:36:05.580,0,2014/03/05,01:25:51.338,103,12,613,15,595,631,CME,1
2014/03/05,03:24:05.556,3,2014/03/05,05:12:05.482,147,40,686,199,411,1041,CME,1
2014/03/05,05:00:05.490,1,2014/03/05,07:12:06.099,299,80,477,243,244,1008,CME,1
2014/03/05,05:36:05.465,1,2014/03/05,06:12:05.540,266,6,114,4,110,118,CME,1
2014/03/05,06:24:05.432,1,2014/03/05,07:12:06.099,283,48,167,55,111,256,CME,1
2014/03/05,09:36:05.399,3,2014/03/05,12:24:06.083,127,264,566,162,281,1008,CME,1
2014/03/05,10:00:05.483,2,2014/03/05,12:24:06.083,229,36,640,627,113,1644,CME,1
2014/03/05,10:24:06.766,1,2014/03/05,12:24:06.083,88,6,758,454,595,1644,CME,1
2014/03/05,10:36:05.458,1,2014/03/05,12:36:05.575,18,22,1736,170,1388,1948,CME,1
2014/03/05,10:48:05.449,1,2014/03/05,12:24:06.083,324,18,1644,252,1116,1736,CME,1
2014/03/05,13:48:05.425,4,2014/03/05,16:12:05.426,337,128,528,307,192,1251,CME,1
2014/03/05,14:24:34.800,2,2014/03/05,18:00:05.851,75,36,422,186,226,893,CME,1
2014/03/05,14:24:34.800,1,2014/03/05,18:12:05.743,83,16,224,131,160,488,CME,1
2014/03/05,14:36:05.392,5,2014/03/05,18:36:05.426,220,46,344,149,169,624,CME,1
2014/03/05,15:12:08.867,2,2014/03/05,17:36:05.768,278,18,406,788,145,1953,CME,1
2014/03/05,15:24:06.759,4,2014/03/05,18:12:05.743,149,68,400,117,211,664,CME,1
2014/03/05,19:24:05.493,1,2014/03/05,20:24:05.552,296,38,605,260,294,1302,CME,1
2014/03/05,21:24:05.510,1,2014/03/06,00:48:05.469,11,8,281,34,236,336,CME,1
2014/03/05,21:24:05.510,1,2014/03/06,00:48:05.469,15,24,651,159,459,947,CME,1
2014/03/06,05:24:05.678,1,2014/03/06,07:36:05.487,73,12,301,57,206,339,CME,1
2014/03/06,06:12:05.445,1,2014/03/06,08:24:06.154,302,26,520,139,286,781,CME,1
2014/03/06,09:48:05.596,2,2014/03/06,14:00:05.522,68,14,292,44,221,338,CME,1
2014/03/06,13:36:24.038,1,2014/03/06,14:12:06.814,140,62,342,57,242,416,CME,1
2014/03/06,15:24:05.564,1,2014/03/06,17:48:05.464,177,16,411,65,339,558,CME,1
2014/03/07,12:12:06.802,2,2014/03/07,14:48:06.294,303,52,496,120,274,612,CME,1
2014/03/07,12:12:06.802,1,2014/03/07,20:00:05.478,289,12,351,156,202,677,CME,1
2014/03/07,13:36:23.243,2,2014/03/07,17:36:05.478,205,60,253,59,156,351,CME,1
2014/03/07,17:24:05.386,1,2014/03/07,20:00:05.478,273,8,175,7,170,188,CME,1
2014/03/08,17:36:07.974,1,2014/03/08,20:48:05.741,264,22,317,63,240,416,CME,1
2014/03/08,18:24:05.441,2,2014/03/08,20:48:05.741,122,114,390,56,262,520,CME,1
2014/03/08,19:00:05.516,1,2014/03/09,00:00:05.809,300,14,303,67,230,452,CME,1
2014/03/09,03:12:10.476,1,2014/03/09,06:48:05.427,233,32,452,158,250,710,CME,1
2014/03/09,03:24:05.473,2,2014/03/09,06:12:06.758,335,156,504,93,299,762,CME,1
2014/03/09,03:48:05.451,2,2014/03/09,06:48:05.427,158,18,284,81,171,416,CME,1
2014/03/09,09:48:06.002,4,2014/03/09,15:12:09.179,170,78,249,27,218,318,CME,1
2014/03/10,15:24:05.477,1,2014/03/10,17:36:05.485,29,32,405,160,215,844,CME,1
2014/03/10,18:00:05.469,2,2014/03/10,22:12:05.614,86,110,434,76,248,520,CME,1
2014/03/10,18:12:05.960,0,2014/03/10,22:00:05.623,93,12,521,50,437,600,CME,1
2014/03/10,19:24:06.211,7,2014/03/10,22:12:05.614,349,48,146,55,125,322,CME,1
2014/03/10,21:11:40.256,2,2014/03/10,21:48:05.431,304,26,127,5,119,138,CME,1
2014/03/10,22:24:05.406,2,2014/03/10,23:12:10.073,297,28,199,6,187,208,CME,1
2014/03/11,04:12:06.865,1,2014/03/11,06:00:05.491,325,12,343,690,240,1953,CME,1
2014/03/11,06:48:05.458,1,2014/03/11,09:12:08.658,329,20,269,72,149,410,CME,1
2014/03/11,12:00:05.442,4,2014/03/11,18:36:05.568,246,26,149,53,116,234,CME,1
2014/03/11,12:24:05.925,1,2014/03/11,18:36:05.568,253,20,258,94,100,325,CME,1
2014/03/11,19:36:05.427,0,2014/03/11,20:48:05.578,104,6,320,207,141,600,CME,1
2014/03/12,12:00:06.248,4,2014/03/12,18:48:05.965,71,316,637,281,172,1359,CME,1
2014/03/12,12:24:05.431,4,2014/03/12,14:24:05.548,106,98,234,228,114,868,CME,1
2014/03/12,15:12:10.515,2,2014/03/12,19:00:05.757,339,16,302,747,196,1953,CME,1
2014/03/13,22:00:05.536,3,2014/03/14,02:48:05.963,331,80,283,95,129,496,CME,1
2014/03/13,22:00:05.536,1,2014/03/14,02:24:05.454,324,10,328,21,306,367,CME,1
2014/03/14,01:36:21.787,6,2014/03/14,06:12:11.796,139,44,132,103,105,359,CME,1
2014/03/14,03:12:08.721,4,2014/03/14,08:12:06.914,60,66,338,55,245,473,CME,1
2014/03/14,10:12:05.631,3,2014/03/14,12:48:05.423,93,136,496,117,209,744,CME,1
2014/03/14,12:48:05.423,1,2014/03/14,15:12:10.624,80,6,1026,464,538,1750,CME,1
2014/03/15,03:12:09.425,1,2014/03/15,08:36:06.402,175,8,160,41,104,204,CME,1
2014/03/15,10:00:05.544,3,2014/03/15,16:36:05.470,292,46,359,135,131,637,CME,1
2014/03/15,14:36:06.953,2,2014/03/15,18:24:05.495,9,12,297,37,242,343,CME,1
2014/03/15,20:00:05.528,1,2014/03/15,21:48:05.455,270,58,363,125,215,651,CME,1
2014/03/15,22:12:05.738,1,2014/03/15,23:48:05.471,292,18,661,110,411,710,CME,1
2014/03/16,02:24:05.464,0,2014/03/16,03:36:05.614,279,24,488,26,466,548,CME,1
2014/03/16,03:24:06.424,5,2014/03/16,07:36:05.448,130,158,347,177,165,744,CME,1
2014/03/16,16:36:05.475,2,2014/03/16,20:36:05.509,89,36,395,89,259,612,CME,1
2014/03/16,17:36:05.534,1,2014/03/16,20:12:07.028,131,20,300,66,172,376,CME,1
2014/03/16,18:12:05.909,3,2014/03/16,21:36:05.468,173,28,283,52,184,390,CME,1
2014/03/16,19:36:05.651,3,2014/03/17,02:48:06.953,160,14,214,62,165,327,CME,1
2014/03/17,07:00:05.678,2,2014/03/17,09:36:06.371,269,24,279,73,208,416,CME,1
2014/03/17,12:48:05.725,2,2014/03/17,16:24:07.075,129,64,377,142,250,738,CME,1
2014/03/17,15:36:05.708,2,2014/03/17,20:12:05.519,26,38,196,21,147,229,CME,1
2014/03/17,16:24:07.075,2,2014/03/17,19:48:05.535,179,48,369,45,249,440,CME,1
2014/03/18,16:00:06.201,0,2014/03/18,18:36:05.594,100,14,504,81,367,568,CME,1
2014/03/18,16:24:06.885,2,2014/03/18,18:48:06.785,158,114,284,47,175,381,CME,1
2014/03/19,03:48:05.513,2,2014/03/19,06:24:07.106,313,20,141,28,100,170,CME,1
2014/03/19,06:48:05.389,2,2014/03/19,10:00:05.557,95,20,309,97,180,439,CME,1
2014/03/19,06:48:05.389,1,2014/03/19,08:12:05.731,325,8,152,22,122,182,CME,1
2014/03/19,06:48:05.389,1,2014/03/19,10:48:05.424,83,8,311,142,181,485,CME,1
2014/03/19,12:00:05.475,2,2014/03/19,18:12:05.653,106,34,334,133,100,456,CME,1
2014/03/20,04:24:06.197,6,2014/03/20,11:00:05.725,110,190,390,122,205,710,CME,1
2014/03/20,08:24:07.632,2,2014/03/20,12:48:05.451,39,8,454,151,272,694,CME,1
2014/03/20,16:36:06.480,5,2014/03/20,20:00:05.454,79,68,416,141,233,726,CME,1
2014/03/21,08:12:06.651,4,2014/03/21,11:24:06.818,183,56,276,98,100,390,CME,1
2014/03/21,11:00:05.535,2,2014/03/21,14:48:05.377,30,106,446,79,312,651,CME,1
2014/03/21,12:36:07.668,1,2014/03/21,13:25:30.834,29,8,453,41,405,513,CME,1
2014/03/21,13:36:06.727,2,2014/03/21,16:00:06.228,189,20,164,20,126,182,CME,1
2014/03/22,01:36:05.917,1,2014/03/22,04:24:05.501,250,22,203,11,195,226,CME,1
2014/03/22,06:48:06.502,3,2014/03/22,11:00:05.528,237,16,343,66,234,459,CME,1
2014/03/22,07:00:07.394,2,2014/03/22,12:36:05.462,265,84,246,24,195,303,CME,1
2014/03/22,09:12:08.703,3,2014/03/22,13:36:05.521,321,116,520,201,165,892,CME,1
2014/03/22,09:24:08.295,1,2014/03/22,12:48:05.954,88,34,304,40,212,363,CME,1
2014/03/22,11:24:06.712,1,2014/03/22,14:36:06.879,4,14,386,164,187,721,CME,1
2014/03/23,03:36:05.441,2,2014/03/23,08:12:05.450,58,166,726,135,376,976,CME,1
2014/03/23,03:36:05.441,1,2014/03/23,06:36:05.416,124,10,589,13,589,612,CME,1
2014/03/23,05:00:05.383,2,2014/03/23,08:12:05.450,42,74,440,149,248,762,CME,1
2014/03/23,08:24:06.341,1,2014/03/23,10:12:06.941,117,12,372,42,336,446,CME,1
2014/03/23,20:24:05.545,4,2014/03/24,00:36:06.371,178,42,370,109,169,504,CME,1
2014/03/24,04:24:07.313,5,2014/03/24,10:48:05.448,41,64,235,75,167,376,CME,1
2014/03/24,07:24:07.890,0,2014/03/24,08:48:05.432,239,12,215,12,202,236,CME,1
2014/03/24,07:36:06.942,2,2014/03/24,11:12:05.532,235,64,335,69,230,428,CME,1
2014/03/24,07:36:06.942,2,2014/03/24,13:25:29.140,260,42,224,128,120,504,CME,1
2014/03/24,09:24:05.407,2,2014/03/24,11:24:05.523,11,16,1488,846,118,1953,CME,1
2014/03/25,05:36:05.536,2,2014/03/25,08:36:06.011,254,82,512,49,405,651,CME,1
2014/03/25,07:00:05.677,1,2014/03/25,10:36:05.428,1,8,400,261,188,868,CME,1
2014/03/25,07:00:05.677,1,2014/03/25,08:24:05.418,151,8,434,569,249,1488,CME,1
2014/03/25,07:12:05.669,1,2014/03/25,08:12:07.027,28,10,255,144,184,578,CME,1
2014/03/25,15:24:05.428,2,2014/03/25,19:24:05.462,10,6,246,81,215,405,CME,1
2014/03/25,18:12:05.412,1,2014/03/25,21:17:32.683,3,8,259,69,164,359,CME,1
2014/03/25,23:36:05.787,2,2014/03/26,02:48:06.654,73,44,256,63,127,336,CME,1
2014/03/26,05:36:05.438,2,2014/03/26,08:48:05.617,143,96,488,67,328,637,CME,1
2014/03/26,05:48:05.530,1,2014/03/26,08:48:05.617,137,8,390,50,323,473,CME,1
2014/03/26,06:36:05.496,1,2014/03/26,08:24:05.421,62,26,381,112,180,473,CME,1
2014/03/26,07:00:05.580,1,2014/03/26,11:00:05.413,155,12,379,167,174,694,CME,1
2014/03/26,16:36:05.980,1,2014/03/26,18:00:05.521,182,14,332,69,309,480,CME,1
2014/03/28,14:12:05.483,1,2014/03/28,16:00:05.508,212,18,231,232,161,822,CME,1
2014/03/28,16:56:26.657,6,2014/03/28,19:24:05.654,257,172,504,136,260,721,CME,1
2014/03/28,17:24:05.438,1,2014/03/28,20:00:05.429,108,10,568,81,504,727,CME,1
2014/03/28,17:48:05.621,2,2014/03/28,20:12:05.721,164,30,612,586,142,1644,CME,1
2014/03/28,18:00:05.413,2,2014/03/28,19:36:05.446,5,20,635,285,416,1358,CME,1
2014/03/28,18:00:05.413,1,2014/03/28,20:12:05.721,43,40,466,664,347,1785,CME,1
2014/03/28,19:24:05.654,2,2014/03/28,22:36:05.421,333,100,312,74,175,488,CME,1
2014/03/28,19:36:05.446,1,2014/03/28,20:36:05.504,260,26,286,11,271,306,CME,1
2014/03/28,23:36:05.479,4,2014/03/29,02:48:05.446,349,140,434,163,140,762,CME,1
2014/03/29,00:12:06.054,1,2014/03/29,02:48:05.446,251,12,403,107,241,538,CME,1
2014/03/29,00:24:05.546,0,2014/03/29,02:12:05.872,351,20,496,126,240,625,CME,1
2014/03/29,01:36:23.496,6,2014/03/29,02:48:05.446,202,10,416,184,148,679,CME,1
2014/03/29,01:36:23.496,1,2014/03/29,02:48:05.446,106,6,225,50,218,325,CME,1
2014/03/29,01:48:06.288,2,2014/03/29,02:36:05.455,11,64,385,155,152,752,CME,1
2014/03/29,04:12:05.388,1,2014/03/29,05:24:05.438,250,22,499,89,369,678,CME,1
2014/03/29,07:12:05.563,2,2014/03/29,10:36:05.422,278,110,376,75,223,520,CME,1
2014/03/29,12:24:05.747,1,2014/03/29,15:36:05.414,202,34,267,86,206,459,CME,1
2014/03/29,15:24:05.421,4,2014/03/29,18:24:05.497,97,20,129,22,102,173,CME,1
2014/03/29,18:12:05.705,2,2014/03/29,21:12:08.681,335,116,538,119,328,821,CME,1
2014/03/29,18:36:06.088,1,2014/03/29,21:48:06.555,247,32,521,42,459,600,CME,1
2014/03/29,19:36:06.547,1,2014/03/29,23:48:05.672,106,10,431,92,233,496,CME,1
2014/03/29,23:24:05.489,2,2014/03/30,02:48:05.448,198,26,293,75,118,416,CME,1
2014/03/29,23:24:05.489,1,2014/03/30,02:24:05.670,280,10,228,24,178,244,CME,1
2014/03/29,23:24:05.489,2,2014/03/30,02:24:05.670,271,40,275,176,127,694,CME,1
2014/03/30,08:48:05.398,2,2014/03/30,12:48:05.432,241,20,283,45,169,322,CME,1
2014/03/30,12:00:05.665,3,2014/03/30,16:12:05.490,335,80,408,49,312,520,CME,1
2014/03/30,14:00:05.682,3,2014/03/30,17:12:05.749,58,74,367,113,195,651,CME,1
2014/03/30,17:24:05.440,1,2014/03/30,20:36:05.707,245,16,388,31,351,452,CME,1
2014/03/30,22:00:05.448,0,2014/03/31,00:48:05.619,316,22,288,62,195,383,CME,1
2014/03/31,07:12:07.065,4,2014/03/31,07:48:05.541,51,32,133,11,113,151,CME,1
2014/03/31,08:36:05.408,3,2014/03/31,12:00:05.472,266,78,315,32,256,385,CME,1
2014/03/31,08:36:05.408,2,2014/03/31,15:48:05.808,274,46,242,38,175,339,CME,1
2014/03/31,10:12:05.440,1,2014/03/31,12:24:05.449,49,12,625,434,242,1562,CME,1
